1.46896e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.96129e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
8.81931e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-5.38906e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.95882e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.47143e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
9.30917e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-5.87892e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.44867e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
9.81574e-16 , 0
0.707107 , 0
1 , 0
0.707107 , 0
9.79903e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-6.36878e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.93853e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
4.91716e-16 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.02889e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
7.35221e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.42839e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.4209e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-3.43211e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-7.3485e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.81291e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.88002e-16 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.12686e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
6.3725e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
4.40811e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.51887e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-2.45239e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-8.32822e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.91088e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.46772e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.22483e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
5.39278e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
5.38783e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.61684e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-1.47267e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-9.30793e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.00885e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.44744e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.3228e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
4.41306e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
6.36754e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.71482e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-4.92954e-16 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.02877e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.10683e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.42715e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.42078e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
3.43334e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
7.34726e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.81279e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
4.86764e-16 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.12674e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.2048e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.40687e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.51875e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.59681e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.67487e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
9.31412e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.46648e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.22471e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.30277e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.38083e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-1.22545e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.47391e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
9.3067e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.00873e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.08679e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.51949e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-4.4143e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-6.36631e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.71469e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.79275e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.87081e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
7.35469e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.42592e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.42065e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.49871e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.57677e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-1.02951e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.85526e-16 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.12661e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.20467e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.28273e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.32355e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-2.45486e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-8.32574e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.91063e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.9887e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
4.06676e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
5.39525e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
5.38535e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.6166e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.69466e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.77272e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-8.33564e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.44496e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.32256e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.40062e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.47868e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.1276e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-4.9543e-16 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.02852e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.10658e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.18464e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
4.2627e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
3.43582e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
7.34479e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.81254e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.8906e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.96866e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-6.37621e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.4044e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.5185e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.59656e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.67462e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
9.3166e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.46401e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.22446e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.30252e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.38058e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
4.45864e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.47638e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
9.30422e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.00848e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.08654e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.1646e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-4.41678e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-6.36383e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.71444e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.7925e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.87056e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
7.35717e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.42344e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.4204e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.49847e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.57653e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
4.65459e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.8305e-16 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.12637e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.20443e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.28249e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.36055e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
5.43861e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-6.51667e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
7.59473e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
2.69589e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-1.61783e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
5.39773e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
5.38288e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.61635e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.69441e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.77247e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
4.85053e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-5.92859e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
7.00665e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
3.28397e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-2.20591e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.12785e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-4.97905e-16 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.02827e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.10633e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.18439e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
4.26245e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-5.34051e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
6.41857e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-7.49663e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-2.79399e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.71593e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-6.37869e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.40192e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.51825e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.59631e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.67437e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.75243e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
5.83049e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-6.90856e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
7.98662e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
2.30401e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-1.22595e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.47886e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
9.30174e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.00824e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.0863e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.16436e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
5.24242e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-6.32048e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
7.39854e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
2.89209e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-1.81402e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
7.35964e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.42096e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.42016e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.49822e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.57628e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
4.65434e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-5.7324e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
6.81046e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-7.88852e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-2.4021e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.32404e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-2.45982e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-8.32079e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.91014e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.9882e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
4.06626e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-5.14432e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
6.22238e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-7.30044e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
8.3785e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
1.91212e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-8.3406e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.44001e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
1.32206e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-2.40012e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
3.47818e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-4.55624e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
5.6343e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-6.71236e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
7.79042e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
2.5002e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
-1.42214e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
3.44077e-15 , 0
0.707107 , 0
1 , 0
0.707107 , 0
7.33983e-15 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-1.81204e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
2.8901e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-3.96817e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
5.04623e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-6.12429e-14 , 0
0.707107 , 0
1 , 0
0.707107 , 0
7.20235e-14 , 0
-0.707107 , 0
-1 , 0
-0.707107 , 0
-8.28041e-14 , 0
0.707107 , 0
